1,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1400.00,850.00,1110.00,2220.00,2170.00,1430.00,1500.00,1410.00,2990.00,1440.00
2,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3020.00,3540.00,1530.00,1630.00,2430.00,1330.00,1160.00,1440.00,3380.00,2960.00
3,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1500.00,3110.00,3200.00,2700.00,1530.00,1480.00,2050.00,1210.00,2310.00,1410.00
4,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2050.00,3270.00,3180.00,1390.00,1560.00,1550.00,3710.00,3330.00,3480.00,1360.00
5,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3150.00,3300.00,1350.00,1540.00,3010.00,3040.00,1550.00,1410.00,1460.00,1610.00
6,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3090.00,1100.00,1520.00,1460.00,1150.00,1550.00,1390.00,1460.00,1240.00,1480.00
7,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1400.00,1490.00,1180.00,1520.00,1340.00,3690.00,2400.00,1560.00,1540.00,960.00
8,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1340.00,1570.00,1470.00,1500.00,3330.00,1390.00,2450.00,1470.00,2200.00,1440.00
9,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1530.00,1310.00,1500.00,2590.00,1320.00,1340.00,1580.00,1410.00,2930.00,1250.00
10,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2560.00,1280.00,1570.00,2970.00,1880.00,1150.00,1200.00,3300.00,2740.00,2960.00
11,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1320.00,1450.00,1470.00,2870.00,1300.00,1400.00,2780.00,2150.00,1230.00,1560.00
12,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1450.00,1320.00,1550.00,1250.00,1410.00,1850.00,1150.00,1550.00,940.00,1280.00
13,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1430.00,1490.00,1200.00,3120.00,1450.00,2740.00,1440.00,1050.00,2850.00,1390.00
14,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1110.00,3710.00,1260.00,3460.00,1450.00,1570.00,1200.00,1580.00,3020.00,2140.00
15,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1330.00,1370.00,1490.00,1360.00,230.00,1400.00,1530.00,1450.00,1230.00,1360.00
16,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2210.00,1480.00,1130.00,1560.00,1360.00,1890.00,1820.00,2120.00,1570.00,1270.00
17,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2960.00,2850.00,1500.00,1540.00,1830.00,1360.00,3620.00,1270.00,2670.00,2310.00
18,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1390.00,1140.00,1970.00,3140.00,3350.00,1470.00,1590.00,3280.00,1560.00,1410.00
19,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1490.00,3050.00,1580.00,2850.00,2660.00,1180.00,2770.00,3160.00,2870.00,1510.00
20,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3100.00,1050.00,1370.00,1660.00,1570.00,2910.00,1150.00,2570.00,3050.00,1220.00
21,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,1260.00,1540.00,1510.00,3070.00,2510.00,1520.00,2930.00,2580.00,1570.00
22,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1780.00,1310.00,1440.00,1530.00,1470.00,1490.00,3430.00,2990.00,3110.00,2370.00
23,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3280.00,1500.00,1390.00,1790.00,1440.00,960.00,1260.00,1410.00,1560.00,1410.00
24,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,1520.00,2590.00,1500.00,1390.00,1080.00,3090.00,3080.00,890.00,1470.00
25,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1410.00,3050.00,3330.00,2120.00,1480.00,1400.00,1400.00,2990.00,2360.00,1230.00
26,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1290.00,1450.00,1420.00,1500.00,2840.00,1410.00,1430.00,2620.00,1340.00,1320.00
27,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1410.00,2990.00,1390.00,3480.00,1420.00,1330.00,1580.00,1490.00,1490.00,2950.00
28,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1220.00,2920.00,2060.00,3110.00,3220.00,1400.00,460.00,1530.00,1380.00,2560.00
29,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1230.00,2510.00,1950.00,1920.00,1480.00,1390.00,1310.00,3270.00,2290.00,990.00
30,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3300.00,1460.00,1360.00,1390.00,1010.00,1520.00,2990.00,1330.00,1280.00,1270.00
31,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3200.00,1580.00,1490.00,1000.00,1190.00,3380.00,2560.00,1420.00,2210.00,3540.00
32,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1350.00,3110.00,1370.00,1530.00,2270.00,1630.00,1340.00,1410.00,1510.00,1510.00
33,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1140.00,3690.00,1380.00,2470.00,860.00,360.00,3380.00,3240.00,1420.00,3480.00
34,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1330.00,2710.00,1480.00,3590.00,3120.00,1510.00,1370.00,1540.00,2660.00,1150.00
35,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2960.00,2660.00,1500.00,1490.00,1050.00,1410.00,1300.00,2520.00,1360.00,1450.00
36,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1610.00,1530.00,1080.00,1180.00,1910.00,3020.00,1480.00,1160.00,1340.00,2240.00
37,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2530.00,3660.00,1540.00,2630.00,1260.00,1140.00,1450.00,2970.00,1550.00,1370.00
38,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1390.00,2790.00,1860.00,1870.00,1520.00,1250.00,1910.00,3260.00,3360.00,1200.00
39,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1220.00,1150.00,1310.00,1390.00,2900.00,1090.00,2920.00,1080.00,1350.00,1410.00
40,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1380.00,2540.00,3210.00,1320.00,1480.00,1400.00,1460.00,1410.00,160.00,2500.00
41,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2280.00,3070.00,2100.00,1500.00,3080.00,1120.00,2780.00,1580.00,3010.00,3250.00
42,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2890.00,1910.00,1110.00,1390.00,1510.00,2760.00,1430.00,1580.00,2270.00,3310.00
43,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1390.00,2530.00,1310.00,1510.00,2060.00,2810.00,1360.00,1470.00,1570.00,1230.00
44,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2520.00,1440.00,2670.00,910.00,1480.00,1180.00,1560.00,3250.00,1140.00,1370.00
45,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2530.00,1240.00,1360.00,3330.00,1440.00,3500.00,2480.00,1410.00,3670.00,2160.00
46,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3510.00,3460.00,1530.00,2730.00,1660.00,1530.00,1550.00,1510.00,1450.00,1510.00
47,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1490.00,1460.00,2270.00,2570.00,1410.00,3370.00,1570.00,1920.00,2850.00,1510.00
48,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1490.00,1650.00,3380.00,3310.00,3380.00,2170.00,2960.00,2950.00,1380.00,1560.00
49,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1150.00,1210.00,1210.00,2770.00,1300.00,1470.00,1450.00,3260.00,700.00,2930.00
50,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3150.00,1370.00,1370.00,3120.00,1420.00,2440.00,3320.00,2090.00,3420.00,2750.00
51,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1540.00,1560.00,1440.00,1550.00,1550.00,1520.00,1530.00,1560.00,1120.00,1450.00
52,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3650.00,1380.00,2660.00,3000.00,3020.00,2930.00,1410.00,1260.00,1410.00,1070.00
53,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1580.00,3320.00,1580.00,1550.00,2790.00,2330.00,1520.00,2320.00,1440.00,1520.00
54,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1220.00,2800.00,1510.00,1500.00,2730.00,1530.00,1490.00,1980.00,2300.00,1240.00
55,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2120.00,2370.00,1150.00,1440.00,1460.00,1530.00,1610.00,1470.00,2450.00,1520.00
56,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2970.00,1840.00,2560.00,1420.00,1470.00,2970.00,1040.00,380.00,1480.00,1380.00
57,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1530.00,1510.00,1530.00,2160.00,1340.00,3620.00,1500.00,1490.00,1540.00,1480.00
58,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1510.00,1430.00,1390.00,1560.00,1480.00,1560.00,1550.00,2130.00,1440.00,1550.00
59,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3160.00,1450.00,2790.00,1550.00,2330.00,1370.00,2710.00,1490.00,1360.00,1410.00
60,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1340.00,1510.00,1390.00,3110.00,1950.00,1220.00,1340.00,2400.00,3140.00,3170.00
61,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1350.00,2120.00,1410.00,1450.00,1520.00,1520.00,2770.00,1340.00,2570.00,1450.00
62,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3180.00,2960.00,2520.00,1400.00,2030.00,3320.00,2930.00,1600.00,1430.00,2630.00
63,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2750.00,2580.00,160.00,2570.00,3450.00,1530.00,1120.00,2350.00,1420.00,3170.00
64,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2790.00,2820.00,2750.00,1560.00,1500.00,1110.00,1300.00,930.00,1550.00,1660.00
65,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1500.00,1470.00,1470.00,2450.00,1470.00,2800.00,1450.00,3500.00,1570.00,1530.00
66,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2570.00,1470.00,3110.00,1390.00,1470.00,1490.00,2990.00,2870.00,1390.00,1540.00
67,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3550.00,1550.00,2700.00,2060.00,2910.00,1300.00,3200.00,2570.00,2630.00,1500.00
68,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1430.00,1450.00,2480.00,3140.00,3210.00,870.00,1440.00,1550.00,1520.00,1490.00
69,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1370.00,1530.00,3230.00,3120.00,360.00,2300.00,2430.00,3030.00,2280.00,1500.00
70,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1300.00,1940.00,3050.00,3480.00,3270.00,1510.00,3520.00,2930.00,2630.00,3110.00
71,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1270.00,1490.00,3040.00,3230.00,1820.00,1210.00,1140.00,1310.00,1430.00,1390.00
72,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1550.00,2320.00,1290.00,3300.00,1510.00,1450.00,1350.00,1050.00,1550.00,1380.00
73,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2980.00,2290.00,3340.00,1550.00,2060.00,1490.00,3380.00,1570.00,1370.00,1520.00
74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,2240.00,1320.00,2280.00,1300.00,2650.00,1300.00,1610.00,1080.00,1050.00
75,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1500.00,1020.00,2300.00,1470.00,1570.00,2440.00,1450.00,1490.00,1500.00,1530.00
76,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1530.00,1520.00,3320.00,1360.00,1430.00,2960.00,1540.00,2190.00,1380.00,2270.00
77,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3460.00,1510.00,2810.00,1530.00,2860.00,1440.00,2580.00,1180.00,1510.00,2980.00
78,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2970.00,2810.00,3110.00,1440.00,950.00,3130.00,3220.00,910.00,2940.00,1390.00
79,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1440.00,1390.00,3500.00,2720.00,2710.00,1540.00,1100.00,2690.00,1460.00,1480.00
80,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1120.00,1390.00,1480.00,1480.00,1320.00,1360.00,1380.00,1620.00,1100.00,2530.00
81,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3300.00,3390.00,3710.00,3090.00,2920.00,1570.00,1470.00,1550.00,2330.00,2680.00
82,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2390.00,1420.00,1480.00,1220.00,3300.00,2700.00,1510.00,2110.00,1350.00,1540.00
83,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1800.00,1510.00,2290.00,1510.00,2860.00,2780.00,1300.00,2970.00,1500.00,1630.00
84,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2700.00,3810.00,1500.00,2930.00,3550.00,1450.00,1260.00,2920.00,3030.00,2750.00
85,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2810.00,2630.00,3670.00,1420.00,2840.00,1440.00,1440.00,1390.00,1280.00,1420.00
86,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2430.00,1560.00,2960.00,2370.00,2750.00,1560.00,2500.00,2780.00,3380.00,2140.00
87,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1310.00,2780.00,3300.00,1270.00,1380.00,1420.00,3210.00,3310.00,1490.00,2780.00
88,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1430.00,1530.00,1550.00,1540.00,1680.00,1600.00,1570.00,1340.00,2230.00,1440.00
89,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1450.00,1620.00,2020.00,3440.00,1150.00,1540.00,1560.00,1200.00,3340.00,3480.00
90,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,1170.00,1500.00,1180.00,1320.00,1620.00,3510.00,1390.00,1460.00,1330.00
91,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1620.00,1550.00,3180.00,2630.00,1520.00,3150.00,2080.00,1330.00,3140.00,1430.00
92,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3670.00,1830.00,3200.00,2060.00,1410.00,3490.00,1450.00,1180.00,2230.00,1450.00
93,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1800.00,1360.00,1460.00,1410.00,3200.00,2880.00,1370.00,3410.00,1170.00,1400.00
94,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1270.00,1500.00,2080.00,1550.00,1890.00,1420.00,1560.00,1420.00,1310.00,1460.00
95,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1560.00,1140.00,1140.00,3290.00,2300.00,2410.00,3010.00,2810.00,2530.00,1420.00
96,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2980.00,1830.00,1500.00,1510.00,1550.00,1400.00,1290.00,1370.00,1470.00,1410.00
97,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1490.00,1340.00,3020.00,1840.00,2200.00,2440.00,2420.00,1550.00,1490.00,1440.00
98,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1420.00,2490.00,1500.00,1550.00,1400.00,1490.00,1170.00,2390.00,1460.00,3140.00
99,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3810.00,1490.00,1460.00,3070.00,1360.00,1260.00,1420.00,2060.00,1430.00,3040.00
100,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1560.00,1600.00,1300.00,2950.00,1340.00,2780.00,1450.00,1400.00,1390.00,1550.00
101,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1250.00,1580.00,2770.00,1470.00,1370.00,1480.00,2560.00,3020.00,1430.00,1360.00
102,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1540.00,1560.00,1180.00,2120.00,2360.00,1480.00,1530.00,970.00,2550.00,3290.00
103,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2240.00,1180.00,1450.00,1160.00,1170.00,2370.00,2800.00,1530.00,2140.00,3140.00
104,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1490.00,1080.00,2400.00,1520.00,2480.00,3490.00,1480.00,1330.00,3050.00,1390.00
105,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1180.00,2990.00,1470.00,2720.00,1460.00,2850.00,1470.00,2880.00,1300.00,1300.00
106,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2930.00,1250.00,2770.00,140.00,1510.00,1310.00,2810.00,2830.00,1490.00,1510.00
107,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2870.00,1520.00,2650.00,1540.00,2210.00,1220.00,2080.00,1370.00,1530.00,1780.00
108,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,350.00,1340.00,1430.00,2760.00,3180.00,3640.00,2670.00,3500.00,1340.00,1370.00
109,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2850.00,1780.00,1350.00,3510.00,1560.00,1440.00,1410.00,1360.00,1400.00,1470.00
110,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2790.00,1160.00,3310.00,1230.00,2800.00,1330.00,2460.00,1360.00,1580.00,1160.00
111,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1510.00,1460.00,3380.00,1470.00,2780.00,1330.00,1540.00,1430.00,1040.00,1420.00
112,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1280.00,3260.00,2800.00,1540.00,1160.00,2760.00,1080.00,1560.00,1550.00,2430.00
113,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3030.00,1150.00,1280.00,1630.00,2560.00,1530.00,3520.00,1620.00,3470.00,1400.00
114,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3510.00,1550.00,1860.00,1480.00,1040.00,2810.00,1530.00,1410.00,2690.00,1480.00
115,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3670.00,1300.00,2050.00,1560.00,1500.00,1340.00,1150.00,3710.00,1580.00,1470.00
116,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1300.00,3090.00,3250.00,1530.00,1420.00,2140.00,2610.00,1510.00,2610.00,1400.00
117,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1920.00,3190.00,2690.00,1440.00,3330.00,1590.00,1560.00,1560.00,2590.00,1480.00
118,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1430.00,3150.00,3210.00,1500.00,1530.00,1460.00,1290.00,1500.00,1480.00,1980.00
119,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1470.00,3210.00,1550.00,1520.00,1310.00,1310.00,1450.00,2700.00,1490.00,1180.00
120,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,1490.00,1490.00,340.00,3320.00,1620.00,1490.00,1530.00,1210.00,1490.00
121,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2260.00,1510.00,1520.00,1370.00,1590.00,2750.00,1430.00,2620.00,1150.00,1490.00
122,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2650.00,2980.00,1490.00,2740.00,640.00,1430.00,2240.00,1470.00,1040.00,1400.00
123,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1540.00,1550.00,1460.00,2620.00,1610.00,1130.00,1530.00,1520.00,1160.00,3000.00
124,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2420.00,1970.00,3280.00,3200.00,1440.00,3240.00,1260.00,1460.00,2620.00,3320.00
125,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1600.00,2710.00,2280.00,1270.00,1320.00,1230.00,1750.00,2480.00,2400.00,3130.00
126,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3020.00,1370.00,1470.00,1380.00,2920.00,1340.00,1420.00,1480.00,1270.00,3210.00
127,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1530.00,1440.00,3590.00,3670.00,2700.00,1230.00,3020.00,1280.00,1260.00,1270.00
128,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1380.00,1260.00,1110.00,1420.00,2970.00,2370.00,1460.00,3000.00,3210.00,1520.00
